

Año: 2019 Mes: 1

FECHA            LICENCIA                        NOMBRE                         FALTA
2020/11/09       70414420     ZAMORA ZAVALETA RONAL MANUEL                                       325
2020/11/10       79641328     ZAMORA ZAVALETA RONAL MANUEL                                       338
2020/11/10       60784914     ZAMORA ZAVALETA RONAL MANUEL                                       165
2020/11/10       73972114     ZAMORA ZAVALETA RONAL MANUEL                                       107
2020/11/12       35297848     ZAMORA ZAVALETA RONAL MANUEL                                       326
2020/11/12       63736112     ZAMORA ZAVALETA RONAL MANUEL                                       128
2020/11/12       39544560     ZAMORA ZAVALETA RONAL MANUEL                                       316
2020/11/13       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       315
2020/11/15       79672079     ZAMORA ZAVALETA RONAL MANUEL                                       203
2020/11/16       82031355     ZAMORA ZAVALETA RONAL MANUEL                                       150
2020/11/16       13219606     ZAMORA ZAVALETA RONAL MANUEL                                       333
2020/11/16       30046639     ZAMORA ZAVALETA RONAL MANUEL                                       205
2020/11/18       53374153     ZAMORA ZAVALETA RONAL MANUEL                                       165
2020/11/19       73972114     ZAMORA ZAVALETA RONAL MANUEL                                       102
2020/11/19       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       111
2020/11/20       60335381     ZAMORA ZAVALETA RONAL MANUEL                                       162
2020/11/20       66849703     ZAMORA ZAVALETA RONAL MANUEL                                       170
2020/11/20       12270502     ZAMORA ZAVALETA RONAL MANUEL                                       111
2020/11/21       54141214     ZAMORA ZAVALETA RONAL MANUEL                                       114
2020/11/21       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       149
2020/11/22       64178096     ZAMORA ZAVALETA RONAL MANUEL                                       157
2020/11/22       75348522     ZAMORA ZAVALETA RONAL MANUEL                                       164
2020/11/23       29989682     ZAMORA ZAVALETA RONAL MANUEL                                       322
2020/11/24       71578206     ZAMORA ZAVALETA RONAL MANUEL                                       137
2020/11/24       70414420     ZAMORA ZAVALETA RONAL MANUEL                                       122
2020/11/25       73567806     ZAMORA ZAVALETA RONAL MANUEL                                       103
2020/11/25       30046639     ZAMORA ZAVALETA RONAL MANUEL                                       319
2020/11/27       47528229     ZAMORA ZAVALETA RONAL MANUEL                                       158
2020/11/27       16925690     ZAMORA ZAVALETA RONAL MANUEL                                       107
2020/11/27       15029228     ZAMORA ZAVALETA RONAL MANUEL                                       154
2020/11/28       70414420     ZAMORA ZAVALETA RONAL MANUEL                                       201
2020/11/28       15029228     ZAMORA ZAVALETA RONAL MANUEL                                       133
2020/11/28       73972114     ZAMORA ZAVALETA RONAL MANUEL                                       205
2020/11/29       90467829     ZAMORA ZAVALETA RONAL MANUEL                                       128
========================================================================================================================================================================================================


Año: 2020 Mes: 12

FECHA            LICENCIA                        NOMBRE                         FALTA
========================================================================================================================================================================================================
2020/12/02       89314225     ZAMORA ZAVALETA RONAL MANUEL                                       104
2020/12/03       42956681     ZAMORA ZAVALETA RONAL MANUEL                                       322
2020/12/05       47528229     ZAMORA ZAVALETA RONAL MANUEL                                       146
2020/12/05       29989682     ZAMORA ZAVALETA RONAL MANUEL                                       162
2020/12/06       45043076     ZAMORA ZAVALETA RONAL MANUEL                                       149
2020/12/06       25518120     ZAMORA ZAVALETA RONAL MANUEL                                       205
2020/12/07       60784914     ZAMORA ZAVALETA RONAL MANUEL                                       112
2020/12/07       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       143
2020/12/09       73972114     ZAMORA ZAVALETA RONAL MANUEL                                       156
2020/12/10       88854166     ZAMORA ZAVALETA RONAL MANUEL                                       104
2020/12/11       32244565     ZAMORA ZAVALETA RONAL MANUEL                                       108
2020/12/11       53853385     ZAMORA ZAVALETA RONAL MANUEL                                       147
2020/12/14       12443643     ZAMORA ZAVALETA RONAL MANUEL                                       156
2020/12/14       87282766     ZAMORA ZAVALETA RONAL MANUEL                                       123
2020/12/15       44346371     ZAMORA ZAVALETA RONAL MANUEL                                       137
2020/12/15       50201756     ZAMORA ZAVALETA RONAL MANUEL                                       105
2020/12/16       82870470     ZAMORA ZAVALETA RONAL MANUEL                                       158
2020/12/16       34976629     ZAMORA ZAVALETA RONAL MANUEL                                       165
2020/12/17       79641328     ZAMORA ZAVALETA RONAL MANUEL                                       142
2020/12/17       35912665     ZAMORA ZAVALETA RONAL MANUEL                                       162
2020/12/19       29989682     ZAMORA ZAVALETA RONAL MANUEL                                       335
2020/12/19       58992942     ZAMORA ZAVALETA RONAL MANUEL                                       130
2020/12/20       12858682     ZAMORA ZAVALETA RONAL MANUEL                                       101
2020/12/20       34248357     ZAMORA ZAVALETA RONAL MANUEL                                       320
2020/12/20       77367073     ZAMORA ZAVALETA RONAL MANUEL                                       103
2020/12/21       73567806     ZAMORA ZAVALETA RONAL MANUEL                                       164
2020/12/22       67185679     ZAMORA ZAVALETA RONAL MANUEL                                       312
2020/12/22       15029228     ZAMORA ZAVALETA RONAL MANUEL                                       145
2020/12/22       38862473     ZAMORA ZAVALETA RONAL MANUEL                                       141
2020/12/22       99950484     ZAMORA ZAVALETA RONAL MANUEL                                       103
2020/12/23       84186239     ZAMORA ZAVALETA RONAL MANUEL                                       131
2020/12/24       81485316     ZAMORA ZAVALETA RONAL MANUEL                                       128
2020/12/24       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       312
2020/12/25       42956681     ZAMORA ZAVALETA RONAL MANUEL                                       155
2020/12/25       25518120     ZAMORA ZAVALETA RONAL MANUEL                                       313
2020/12/26       73357516     ZAMORA ZAVALETA RONAL MANUEL                                       134
2020/12/27       16925690     ZAMORA ZAVALETA RONAL MANUEL                                       332
2020/12/27       63291514     ZAMORA ZAVALETA RONAL MANUEL                                       206
2020/12/27       12270502     ZAMORA ZAVALETA RONAL MANUEL                                       332
2020/12/29       24859596     ZAMORA ZAVALETA RONAL MANUEL                                       153
2020/12/29       48450395     ZAMORA ZAVALETA RONAL MANUEL                                       331
2020/12/29       53374153     ZAMORA ZAVALETA RONAL MANUEL                                       328
2020/12/30       96693273     ZAMORA ZAVALETA RONAL MANUEL                                       165
2020/12/31       35912665     ZAMORA ZAVALETA RONAL MANUEL                                       315
